"adaptation_seconds","best_validation_loss","domain","eval_nll","eval_rmse","evaluation_block_displacement_m","evaluation_contact_steps","initial_validation_loss","model","multi_step_rmse","optimization_steps","residual","residual_norm","rolled_back","seed","shots","topology","sweep_config"
"31.748515999992378","","D3__mixed_composition","-35.04692840576172","0.05497226491570473","0.013306613433560757","7","","residual_only","0.3710571229457855","","mixed_composition","1.220762014389038","","7","5","D3","history_w10"
"32.72774140001275","","D3__mixed_composition","-35.53958511352539","0.06529244035482407","0.013306613433560757","7","","monolithic_matched","0.6798675060272217","","mixed_composition","3.235130548477173","","7","5","D3","history_w10"
"0.00047470000572502613","","D3__mixed_composition","-36.36489486694336","0.06103431060910225","0.013306613433560757","7","","history_encoder","0.6518316268920898","","mixed_composition","0.3495674729347229","","7","5","D3","history_w10"
"33.5164342999924","","D3__mixed_composition","-35.964324951171875","0.05635760724544525","0.013306613433560757","7","","parameter_matched","0.5756756663322449","","mixed_composition","3.4899966716766357","","7","5","D3","history_w10"
"0.0","","D2__mixed_composition","-38.28897476196289","0.05775788426399231","0.06072398458379948","101","","topology_only","0.4669662117958069","","mixed_composition","0.0","","7","0","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-40.07609176635742","0.0537167526781559","0.06072398458379948","101","","dfwm","0.49895209074020386","0","mixed_composition","0.0","False","7","0","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-38.780067443847656","0.05190449580550194","0.06072398458379948","101","","residual_only","0.4094507694244385","","mixed_composition","0.0","","7","0","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-37.956626892089844","0.054224565625190735","0.06072398458379948","101","","monolithic_matched","0.5732287168502808","","mixed_composition","0.0","","7","0","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-36.21253967285156","0.054516784846782684","0.06072398458379948","101","","history_encoder","0.5460026264190674","","mixed_composition","0.0","","7","0","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-39.63451385498047","0.05374860763549805","0.06072398458379948","101","","parameter_matched","0.5867946743965149","","mixed_composition","0.0","","7","0","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-38.28897476196289","0.05775788426399231","0.06072398458379948","101","","topology_only","0.4669662117958069","","mixed_composition","0.0","","7","1","D2","history_per_trajectory_w10"
"9.771191499981796","-31.796142578125","D2__mixed_composition","-40.220279693603516","0.05328056961297989","0.06072398458379948","101","-31.72909912109375","dfwm","0.49411821365356445","20","mixed_composition","0.45274099707603455","False","7","1","D2","history_per_trajectory_w10"
"6.63624069999787","","D2__mixed_composition","-38.52151870727539","0.053378064185380936","0.06072398458379948","101","","residual_only","0.38856667280197144","","mixed_composition","1.1412676572799683","","7","1","D2","history_per_trajectory_w10"
"6.639612999977544","","D2__mixed_composition","-37.27161407470703","0.05772332102060318","0.06072398458379948","101","","monolithic_matched","0.6101137399673462","","mixed_composition","3.139052152633667","","7","1","D2","history_per_trajectory_w10"
"0.0004689999914262444","","D2__mixed_composition","-37.135501861572266","0.05399410054087639","0.06072398458379948","101","","history_encoder","0.5473423600196838","","mixed_composition","0.558665931224823","","7","1","D2","history_per_trajectory_w10"
"6.677919000008842","","D2__mixed_composition","-39.47917175292969","0.05556296184659004","0.06072398458379948","101","","parameter_matched","0.5732458233833313","","mixed_composition","3.635283946990967","","7","1","D2","history_per_trajectory_w10"
"0.0","","D2__mixed_composition","-38.28897476196289","0.05775788426399231","0.06072398458379948","101","","topology_only","0.4669662117958069","","mixed_composition","0.0","","7","2","D2","history_per_trajectory_w10"
