adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
0.0,D3__mixed_composition,-43.274078369140625,0.03443479910492897,dfwm,0.15654213726520538,mixed_composition,0.0,7,0,D3
0.0,D3__mixed_composition,-44.77444839477539,0.033316172659397125,residual_only,0.1441938728094101,mixed_composition,0.0,7,0,D3
0.0,D3__mixed_composition,-43.267982482910156,0.03577426075935364,monolithic_matched,0.14231367409229279,mixed_composition,0.0,7,0,D3
0.0,D3__mixed_composition,-45.73634338378906,0.04106275737285614,history_encoder,0.2142353653907776,mixed_composition,0.0,7,0,D3
0.0,D3__mixed_composition,-42.131160736083984,0.03525238484144211,parameter_matched,0.15652236342430115,mixed_composition,0.0,7,0,D3
0.0,D3__mixed_composition,-41.954505920410156,0.035886283963918686,topology_only,0.2064661979675293,mixed_composition,0.0,7,1,D3
13.853120300002047,D3__mixed_composition,-43.88016128540039,0.03529346361756325,dfwm,0.15478521585464478,mixed_composition,1.989362359046936,7,1,D3
11.347174100010307,D3__mixed_composition,-45.56153869628906,0.033026400953531265,residual_only,0.1406666338443756,mixed_composition,0.2948566973209381,7,1,D3
8.87352120000287,D3__mixed_composition,-43.666439056396484,0.03524993732571602,monolithic_matched,0.14282789826393127,mixed_composition,1.2369093894958496,7,1,D3
0.0005468000017572194,D3__mixed_composition,-47.17400360107422,0.038243576884269714,history_encoder,0.1974932998418808,mixed_composition,0.8252646327018738,7,1,D3
12.445006199995987,D3__mixed_composition,-42.47684860229492,0.03523585572838783,parameter_matched,0.15581457316875458,mixed_composition,1.2997792959213257,7,1,D3
0.0,D3__mixed_composition,-41.954505920410156,0.035886283963918686,topology_only,0.2064661979675293,mixed_composition,0.0,7,2,D3
27.15975299999991,D3__mixed_composition,-43.89997482299805,0.035536982119083405,dfwm,0.1555073857307434,mixed_composition,2.174268960952759,7,2,D3
26.91833040000347,D3__mixed_composition,-45.553836822509766,0.03307047113776207,residual_only,0.14094509184360504,mixed_composition,0.3491363227367401,7,2,D3
26.702770400006557,D3__mixed_composition,-43.743900299072266,0.036158960312604904,monolithic_matched,0.1399959772825241,mixed_composition,1.2301712036132812,7,2,D3
0.0006422000005841255,D3__mixed_composition,-47.15768051147461,0.03791828826069832,history_encoder,0.19520744681358337,mixed_composition,1.0084688663482666,7,2,D3
